q_deg,input_torque_Nm,input_torque_mNm,link 1_Nm,link 2_Nm,link 3_Nm,joint R12_Nm,joint R23_Nm,joint T3_Nm,rod P0-B2_Nm,rod A1-C3_Nm,TCP payload_Nm
76.5,0.00353812014821,3.53812014821,-0.00022321899431,0.000250507163133,0.00122144593867,-0.000267862793172,0.000643623537871,0.00179926833947,-1.48544497324e-05,0.000129211406281,0
76.6,0.0035482139118,3.5482139118,-0.000221552001764,0.000253334112539,0.00122224312337,-0.000265862402117,0.000645863570926,0.00179862267581,-1.46164140566e-05,0.000130181247098,0
76.7,0.0035582268286,3.5582268286,-0.000219884334333,0.000256152531239,0.00122301728777,-0.000263861201199,0.000648089998057,0.00179794457748,-1.43783408062e-05,0.000131146310397,0
76.8,0.00356815907699,3.56815907699,-0.000218215997096,0.000258962416363,0.00122376849907,-0.000261859196515,0.00065030282106,0.00179723417708,-1.41402289187e-05,0.000132106585954,0
76.9,0.00357801083759,3.57801083759,-0.000216546995134,0.000261763765233,0.0012244968251,-0.000259856394161,0.000652502042012,0.0017964916082,-1.39020773285e-05,0.000133062063671,0
77,0.00358778229331,3.58778229331,-0.000214877333534,0.000264556575359,0.00122520233437,-0.000257852800241,0.00065468766328,0.00179571700547,-1.3663884967e-05,0.000134012733576,0
77.1,0.0035974736293,3.5974736293,-0.00021320701738,0.000267340844441,0.00122588509601,-0.000255848420855,0.000656859687517,0.00179491050451,-1.34256507628e-05,0.000134958585825,0
77.2,0.00360708503301,3.60708503301,-0.00021153605176,0.000270116570372,0.00122654517982,-0.000253843262112,0.000659018117669,0.00179407224196,-1.31873736414e-05,0.000135899610704,0
77.3,0.00361661669416,3.61661669416,-0.000209864441764,0.000272883751238,0.00122718265623,-0.000251837330117,0.000661162956974,0.00179320235549,-1.29490525256e-05,0.000136835798626,0
77.4,0.00362606880473,3.62606880473,-0.000208192192485,0.00027564238532,0.00122779759636,-0.000249830630983,0.000663294208962,0.00179230098376,-1.27106863353e-05,0.000137767140137,0
77.5,0.00363544155904,3.63544155904,-0.000206519309017,0.000278392471097,0.00122839007195,-0.000247823170821,0.000665411877467,0.00179136826643,-1.24722739878e-05,0.000138693625918,0
77.6,0.00364473515366,3.64473515366,-0.000204845796455,0.000281134007246,0.00122896015541,-0.000245814955746,0.000667515966616,0.0017904043442,-1.22338143973e-05,0.000139615246782,0
77.7,0.00365394978746,3.65394978746,-0.000203171659897,0.000283866992642,0.0012295079198,-0.000243805991877,0.000669606480839,0.00178940935876,-1.19953064755e-05,0.000140531993676,0
77.8,0.00366308566164,3.66308566164,-0.000201496904443,0.000286591426361,0.00123003343883,-0.000241796285332,0.000671683424874,0.00178838345279,-1.17567491314e-05,0.000141443857688,0
77.9,0.0036721429797,3.6721429797,-0.000199821535195,0.000289307307684,0.00123053678689,-0.000239785842234,0.00067374680376,0.00178732677003,-1.15181412711e-05,0.00014235083004,0
78,0.00368112194742,3.68112194742,-0.000198145557256,0.000292014636092,0.001231018039,-0.000237774668707,0.000675796622845,0.00178623945515,-1.12794817986e-05,0.000143252902096,0
78.1,0.00369002277294,3.69002277294,-0.00019646897573,0.000294713411276,0.00123147727084,-0.000235762770876,0.00067783288779,0.00178512165389,-1.10407696146e-05,0.000144150065362,0
78.2,0.00369884566669,3.69884566669,-0.000194791795727,0.000297403633131,0.00123191455877,-0.000233750154872,0.000679855604568,0.00178397351296,-1.08020036179e-05,0.000145042311483,0
78.3,0.00370759084144,3.70759084144,-0.000193114022353,0.000300085301761,0.00123232997977,-0.000231736826824,0.000681864779465,0.00178279518007,-1.05631827045e-05,0.000145929632251,0
78.4,0.00371625851229,3.71625851229,-0.000191435660721,0.000302758417482,0.00123272361152,-0.000229722792865,0.000683860419087,0.00178158680395,-1.03243057678e-05,0.000146812019602,0
78.5,0.00372484889665,3.72484889665,-0.000189756715943,0.000305422980817,0.00123309553233,-0.000227708059131,0.000685842530357,0.0017803485343,-1.00853716992e-05,0.00014768946562,0
78.6,0.0037333622143,3.7333622143,-0.000188077193132,0.000308078992509,0.00123344582118,-0.000225692631759,0.000687811120522,0.00177908052183,-9.8463793872e-06,0.000148561962535,0
78.7,0.00374179868734,3.74179868734,-0.000186397097406,0.000310726453509,0.0012337745577,-0.000223676516888,0.000689766197151,0.00177778291826,-9.60732771835e-06,0.000149429502728,0
78.8,0.00375015854023,3.75015854023,-0.000184716433882,0.000313365364988,0.00123408182221,-0.000221659720659,0.000691707768141,0.00177645587627,-9.36821557673e-06,0.000150292078732,0
78.9,0.00375844199975,3.75844199975,-0.00018303520768,0.000315995728333,0.00123436769564,-0.000219642249216,0.000693635841715,0.00177509954957,-9.12904184427e-06,0.000151149683232,0
79,0.00376664929507,3.76664929507,-0.000181353423921,0.000318617545151,0.00123463225963,-0.000217624108705,0.000695550426431,0.00177371409282,-8.88980540058e-06,0.000152002309066,0
79.1,0.0037747806577,3.7747806577,-0.000179671087728,0.00032123081727,0.00123487559644,-0.000215605305273,0.000697451531178,0.00177229966171,-8.65050512314e-06,0.00015284994923,0
79.2,0.00378283632151,3.78283632151,-0.000177988204225,0.000323835546739,0.00123509778903,-0.000213585845071,0.000699339165179,0.00177085641287,-8.41113988745e-06,0.000153692596875,0
79.3,0.00379081652271,3.79081652271,-0.00017630477854,0.000326431735833,0.00123529892097,-0.000211565734248,0.000701213337997,0.00176938450395,-8.17170856676e-06,0.000154530245313,0
79.4,0.00379872149992,3.79872149992,-0.0001746208158,0.00032901938705,0.00123547907655,-0.00020954497896,0.000703074059535,0.00176788409356,-7.93221003243e-06,0.000155362888014,0
79.5,0.0038065514941,3.8065514941,-0.000172936321134,0.000331598503116,0.00123563834067,-0.000207523585361,0.000704921340035,0.00176635534131,-7.69264315385e-06,0.000156190518612,0
79.6,0.00381430674859,3.81430674859,-0.000171251299674,0.000334169086988,0.00123577679893,-0.000205501559609,0.00070675519009,0.00176479840776,-7.45300679842e-06,0.000157013130903,0
79.7,0.0038219875091,3.8219875091,-0.000169565756554,0.000336731141847,0.00123589453755,-0.000203478907864,0.000708575620635,0.00176321345447,-7.21329983178e-06,0.00015783071885,0
79.8,0.00382959402373,3.82959402373,-0.000167879696906,0.000339284671112,0.00123599164345,-0.000201455636287,0.000710382642955,0.00176160064395,-6.9735211177e-06,0.00015864327658,0
79.9,0.00383712654295,3.83712654295,-0.000166193125868,0.00034182967843,0.00123606820419,-0.000199431751042,0.000712176268687,0.00175996013969,-6.7336695183e-06,0.00015945079839,0
80,0.00384458531962,3.84458531962,-0.000164506048577,0.000344366167687,0.00123612430798,-0.000197407258292,0.000713956509823,0.00175829210614,-6.49374389389e-06,0.000160253278747,0
80.1,0.00385197060898,3.85197060898,-0.000162818470172,0.000346894143003,0.00123616004372,-0.000195382164206,0.000715723378711,0.00175659670873,-6.25374310318e-06,0.000161050712289,0
80.2,0.00385928266866,3.85928266866,-0.000161130395793,0.000349413608736,0.00123617550095,-0.000193356474952,0.000717476888055,0.00175487411384,-6.01366600338e-06,0.000161843093827,0
80.3,0.00386652175868,3.86652175868,-0.000159441830583,0.000351924569483,0.00123617076986,-0.0001913301967,0.000719217050924,0.0017531244888,-5.77351145007e-06,0.000162630418348,0
80.4,0.00387368814145,3.87368814145,-0.000157752779686,0.000354427030082,0.00123614594132,-0.000189303335624,0.000720943880747,0.00175134800189,-5.53327829747e-06,0.000163412681014,0
80.5,0.00388078208179,3.88078208179,-0.000156063248247,0.000356920995615,0.00123610110685,-0.000187275897896,0.000722657391319,0.00174954482238,-5.29296539832e-06,0.000164189877166,0
80.6,0.00388780384688,3.88780384688,-0.000154373241412,0.000359406471407,0.00123603635862,-0.000185247889694,0.000724357596804,0.00174771512043,-5.0525716041e-06,0.000164962002325,0
80.7,0.00389475370632,3.89475370632,-0.000152682764329,0.000361883463026,0.00123595178946,-0.000183219317195,0.000726044511733,0.00174585906719,-4.81209576502e-06,0.000165729052192,0
80.8,0.00390163193212,3.90163193212,-0.000150991822148,0.000364351976291,0.00123584749288,-0.000181190186578,0.000727718151014,0.00174397683474,-4.57153672998e-06,0.000166491022654,0
80.9,0.00390843879866,3.90843879866,-0.00014930042002,0.000366812017268,0.001235723563,-0.000179160504024,0.000729378529926,0.00174206859607,-4.33089334684e-06,0.000167247909781,0
81,0.00391517458274,3.91517458274,-0.000147608563097,0.000369263592274,0.00123558009464,-0.000177130275716,0.000731025664126,0.00174013452515,-4.09016446238e-06,0.00016799970983,0
81.1,0.00392183956355,3.92183956355,-0.000145916256532,0.000371706707874,0.00123541718324,-0.000175099507838,0.000732659569649,0.00173817479683,-3.84934892238e-06,0.000168746419246,0
81.2,0.00392843402269,3.92843402269,-0.000144223505481,0.00037414137089,0.00123523492492,-0.000173068206578,0.000734280262913,0.00173618958693,-3.60844557161e-06,0.000169488034665,0
81.3,0.00393495824415,3.93495824415,-0.000142530315101,0.000376567588399,0.00123503341644,-0.000171036378121,0.00073588776072,0.00173417907215,-3.36745325404e-06,0.000170224552914,0
81.4,0.00394141251433,3.94141251433,-0.000140836690548,0.000378985367732,0.0012348127552,-0.000169004028658,0.000737482080256,0.00173214343015,-3.12637081283e-06,0.000170955971015,0
81.5,0.00394779712203,3.94779712203,-0.000139142636983,0.000381394716477,0.00123457303927,-0.000166971164379,0.000739063239095,0.00173008283945,-2.88519709042e-06,0.000171682286184,0
81.6,0.00395411235843,3.95411235843,-0.000137448159564,0.000383795642484,0.00123431436736,-0.000164937791477,0.000740631255203,0.00172799747952,-2.64393092862e-06,0.000172403495834,0
81.7,0.00396035851716,3.96035851716,-0.000135753263455,0.000386188153862,0.00123403683883,-0.000162903916146,0.000742186146939,0.00172588753072,-2.40257116862e-06,0.000173119597578,0
81.8,0.00396653589421,3.96653589421,-0.000134057953818,0.000388572258982,0.00123374055368,-0.000160869544582,0.000743727933055,0.00172375317431,-2.16111665115e-06,0.000173830589229,0
81.9,0.00397264478796,3.97264478796,-0.000132362235817,0.00039094796648,0.00123342561256,-0.000158834682981,0.000745256632701,0.00172159459243,-1.9195662165e-06,0.000174536468803,0
82,0.00397868549922,3.97868549922,-0.000130666114618,0.000393315285255,0.00123309211677,-0.000156799337542,0.000746772265425,0.00171941196811,-1.67791870462e-06,0.00017523723452,0
82.1,0.00398465833117,3.98465833117,-0.000128969595387,0.000395674224475,0.00123274016823,-0.000154763514465,0.000748274851177,0.00171720548529,-1.43617295521e-06,0.000175932884805,0
82.2,0.0039905635894,3.9905635894,-0.000127272683293,0.000398024793574,0.00123236986953,-0.000152727219951,0.000749764410311,0.00171497532875,-1.19432780779e-06,0.000176623418292,0
82.3,0.0039964015819,3.9964015819,-0.000125575383503,0.000400367002256,0.00123198132387,-0.000150690460204,0.000751240963587,0.00171272168416,-9.52382101738e-07,0.000177308833825,0
82.4,0.00400217261901,4.00217261901,-0.00012387770119,0.000402700860496,0.00123157463512,-0.000148653241428,0.000752704532171,0.00171044473806,-7.10334676454e-07,0.000177989130458,0
82.5,0.0040078770135,4.0078770135,-0.000122179641523,0.000405026378542,0.00123114990774,-0.000146615569828,0.00075415513764,0.00170814467784,-4.68184371397e-07,0.000178664307461,0
82.6,0.00401351508049,4.01351508049,-0.000120481209676,0.000407343566914,0.00123070724686,-0.000144577451611,0.000755592801982,0.00170582169174,-2.25930026181e-07,0.000179334364315,0
82.7,0.00401908713752,4.01908713752,-0.000118782410822,0.000409652436409,0.00123024675823,-0.000142538892987,0.0007570175476,0.00170347596885,1.64295193214e-08,0.000179999300721,0
82.8,0.00402459350448,4.02459350448,-0.000117083250137,0.0004119529981,0.00122976854822,-0.000140499900164,0.000758429397314,0.00170110769912,2.58895425015e-07,0.000180659116599,0
82.9,0.00403003450363,4.03003450363,-0.000115383732795,0.000414245263336,0.00122927272384,-0.000138460479355,0.000759828374358,0.00169871707332,5.01468850257e-07,0.000181313812087,0
83,0.00403541045962,4.03541045962,-0.000113683863975,0.000416529243746,0.00122875939271,-0.00013642063677,0.000761214502389,0.00169630428302,7.44150953941e-07,0.000181963387547,0
83.1,0.00404072169946,4.04072169946,-0.000111983648854,0.000418804951242,0.00122822866308,-0.000134380378625,0.000762587805489,0.00169386952067,9.86942894424e-07,0.000182607843565,0
83.2,0.00404596855252,4.04596855252,-0.000110283092612,0.000421072398016,0.00122768064382,-0.000132339711134,0.000763948308157,0.00169141297949,1.22984582931e-06,0.000183247180954,0
83.3,0.00405115135051,4.05115135051,-0.000108582200427,0.000423331596541,0.00122711544441,-0.000130298640513,0.000765296035324,0.00168893485351,1.47286091543e-06,0.000183881400752,0
83.4,0.00405627042753,4.05627042753,-0.000106880977483,0.000425582559578,0.00122653317496,-0.00012825717298,0.000766631012346,0.00168643533757,1.71598930876e-06,0.00018451050423,0
83.5,0.00406132611999,4.06132611999,-0.000105179428961,0.000427825300171,0.00122593394616,-0.000126215314753,0.00076795326501,0.00168391462731,1.95923216428e-06,0.000185134492888,0
83.6,0.00406631876665,4.06631876665,-0.000103477560044,0.000430059831654,0.00122531786933,-0.000124173072053,0.000769262819534,0.00168137291913,2.2025906359e-06,0.000185753368462,0
83.7,0.00407124870861,4.07124870861,-0.000101775375916,0.000432286167646,0.0012246850564,-0.0001221304511,0.000770559702569,0.00167881041022,2.44606587637e-06,0.000186367132919,0
83.8,0.0040761162893,4.0761162893,-0.000100072881763,0.000434504322057,0.00122403561987,-0.000120087458116,0.000771843941202,0.00167622729854,2.68965903719e-06,0.000186975788467,0
83.9,0.00408092185446,4.08092185446,-9.83700827709e-05,0.000436714309088,0.00122336967288,-0.000118044099325,0.000773115562957,0.00167362378281,2.93337126842e-06,0.00018757933755,0
84,0.00408566575215,4.08566575215,-9.66669841261e-05,0.00043891614323,0.00122268732914,-0.000116000380951,0.000774374595797,0.00167100006249,3.17720371872e-06,0.000188177782854,0
84.1,0.00409034833274,4.09034833274,-9.4963591017e-05,0.000441109839271,0.00122198870296,-0.00011395630922,0.000775621068127,0.00166835633778,3.42115753519e-06,0.000188771127308,0
84.2,0.00409496994888,4.09496994888,-9.32599086323e-05,0.000443295412287,0.00122127390921,-0.000111911890359,0.00077685500879,0.00166569280964,3.66523386311e-06,0.000189359374082,0
84.3,0.00409953095553,4.09953095553,-9.15559421618e-05,0.000445472877655,0.0012205430634,-0.000109867130594,0.000778076447077,0.00166300967972,3.90943384611e-06,0.000189942526596,0
84.4,0.00410403170992,4.10403170992,-8.9851696796e-05,0.000447642251046,0.00121979628156,-0.000107822036155,0.000779285412724,0.0016603071504,4.15375862592e-06,0.000190520588515,0
84.5,0.00410847257155,4.10847257155,-8.81471777261e-05,0.000449803548427,0.00121903368034,-0.000105776613271,0.000780481935911,0.00165758542477,4.39820934219e-06,0.000191093563753,0
84.6,0.00411285390219,4.11285390219,-8.64423901448e-05,0.000451956786065,0.00121825537694,-0.000103730868174,0.000781666047272,0.00165484470662,4.6427871325e-06,0.000191661456479,0
84.7,0.00411717606585,4.11717606585,-8.47373392451e-05,0.000454101980528,0.00121746148914,-0.000101684807094,0.000782837777886,0.00165208520039,4.88749313222e-06,0.00019222427111,0
84.8,0.0041214394288,4.1214394288,-8.30320302206e-05,0.000456239148682,0.00121665213527,-9.96384362648e-05,0.000783997159289,0.00164930711125,5.13232847438e-06,0.000192782012321,0
84.9,0.00412564435952,4.12564435952,-8.13264682663e-05,0.000458368307696,0.00121582743423,-9.75917619195e-05,0.000785144223463,0.00164651064499,5.37729428952e-06,0.000193334685042,0
85,0.00412979122872,4.12979122872,-7.96206585773e-05,0.000460489475039,0.00121498750546,-9.55447902928e-05,0.000786279002852,0.00164369600807,5.62239170569e-06,0.000193882294462,0
85.1,0.00413388040932,4.13388040932,-7.791460635e-05,0.000462602668488,0.00121413246898,-9.349752762e-05,0.000787401530352,0.0016408634076,5.86762184823e-06,0.000194424846031,0
85.2,0.00413791227644,4.13791227644,-7.62083167815e-05,0.00046470790612,0.00121326244532,-9.14499801377e-05,0.000788511839318,0.00163801305131,6.1129858397e-06,0.000194962345457,0
85.3,0.00414188720737,4.14188720737,-7.45017950691e-05,0.000466805206319,0.00121237755556,-8.94021540828e-05,0.000789609963562,0.00163514514757,6.35848479966e-06,0.000195494798715,0
85.4,0.00414580558158,4.14580558158,-7.27950464112e-05,0.000468894587774,0.00121147792134,-8.73540556934e-05,0.000790695937355,0.00163225990533,6.60411984479e-06,0.000196022212042,0
85.5,0.0041496677807,4.1496677807,-7.10880760069e-05,0.000470976069483,0.0012105636648,-8.53056912084e-05,0.000791769795433,0.00162935753417,6.84989208852e-06,0.000196544591943,0
85.6,0.00415347418849,4.15347418849,-6.93808890563e-05,0.000473049670749,0.00120963490861,-8.32570668675e-05,0.000792831572991,0.00162643824423,7.09580264107e-06,0.000197061945191,0
85.7,0.00415722519087,4.15722519087,-6.76734907595e-05,0.000475115411184,0.00120869177597,-8.12081889113e-05,0.000793881305687,0.00162350224626,7.34185260921e-06,0.00019757427883,0
85.8,0.00416092117583,4.16092117583,-6.59658863171e-05,0.000477173310711,0.00120773439058,-7.91590635806e-05,0.000794919029647,0.00162054975152,7.58804309623e-06,0.000198081600172,0
85.9,0.00416456253349,4.16456253349,-6.42580809315e-05,0.000479223389559,0.00120676287666,-7.71096971178e-05,0.000795944781456,0.00161758097186,7.83437520174e-06,0.000198583916804,0
86,0.00416814965605,4.16814965605,-6.25500798046e-05,0.000481265668271,0.00120577735891,-7.50600957655e-05,0.000796958598172,0.00161459611966,8.08085002166e-06,0.000199081236588,0
86.1,0.00417168293778,4.17168293778,-6.08418881392e-05,0.0004833001677,0.00120477796256,-7.30102657671e-05,0.000797960517317,0.0016115954078,8.327468648e-06,0.000199573567662,0
86.2,0.00417516277499,4.17516277499,-5.9133511139e-05,0.000485326909009,0.00120376481329,-7.09602133669e-05,0.00079895057688,0.0016085790497,8.57423216868e-06,0.00020006091844,0
86.3,0.00417858956603,4.17858956603,-5.74249540077e-05,0.000487345913675,0.0012027380373,-6.89099448093e-05,0.000799928815322,0.00160554725927,8.82114166759e-06,0.000200543297615,0
86.4,0.00418196371126,4.18196371126,-5.57162219501e-05,0.000489357203487,0.00120169776122,-6.68594663401e-05,0.000800895271571,0.00160250025088,9.06819822419e-06,0.000201020714161,0
86.5,0.00418528561305,4.18528561305,-5.40073201714e-05,0.000491360800548,0.00120064411221,-6.48087842057e-05,0.000801849985028,0.00159943823939,9.3154029137e-06,0.000201493177334,0
86.6,0.00418855567575,4.18855567575,-5.22982538769e-05,0.000493356727273,0.00119957721784,-6.27579046523e-05,0.000802792995562,0.00159636144012,9.56275680672e-06,0.000201960696673,0
86.7,0.00419177430566,4.19177430566,-5.05890282728e-05,0.000495345006393,0.00119849720617,-6.07068339273e-05,0.000803724343516,0.00159327006881,9.81026096915e-06,0.000202423282002,0
86.8,0.00419494191102,4.19494191102,-4.88796485658e-05,0.00049732566095,0.00119740420567,-5.86555782789e-05,0.000804644069704,0.00159016434164,1.00579164622e-05,0.000202880943428,0
86.9,0.004198058902,4.198058902,-4.71701199629e-05,0.000499298714305,0.00119629834531,-5.66041439554e-05,0.000805552215413,0.0015870444752,1.03057243419e-05,0.00020333369135,0
87,0.00420112569066,4.20112569066,-4.54604476716e-05,0.000501264190131,0.00119517975443,-5.45525372059e-05,0.000806448822403,0.00158391068646,1.05536856595e-05,0.000203781536451,0
87.1,0.00420414269095,4.20414269095,-4.37506368999e-05,0.000503222112419,0.00119404856285,-5.25007642798e-05,0.000807333932908,0.00158076319279,1.0801801461e-05,0.000204224489706,0
87.2,0.00420711031867,4.20711031867,-4.20406928563e-05,0.000505172505471,0.00119290490077,-5.04488314275e-05,0.000808207589635,0.00157760221191,1.10500727868e-05,0.000204662562379,0
87.3,0.00421002899146,4.21002899146,-4.03306207493e-05,0.00050711539391,0.00119174889883,-4.83967448991e-05,0.000809069835765,0.0015744279619,1.1298500672e-05,0.000205095766029,0
87.4,0.00421289912876,4.21289912876,-3.86204257882e-05,0.000509050802671,0.00119058068806,-4.63445109459e-05,0.000809920714952,0.00157124066116,1.15470861462e-05,0.000205524112504,0
87.5,0.0042157211518,4.2157211518,-3.69101131827e-05,0.000510978757005,0.00118940039987,-4.42921358193e-05,0.000810760271327,0.00156804052842,1.1795830233e-05,0.00020594761395,0
87.6,0.0042184954836,4.2184954836,-3.51996881425e-05,0.000512899282482,0.00118820816609,-4.22396257711e-05,0.000811588549494,0.00156482778269,1.20447339502e-05,0.000206366282805,0
87.7,0.00422122254889,4.22122254889,-3.34891558781e-05,0.000514812404984,0.00118700411891,-4.01869870537e-05,0.00081240559453,0.00156160264329,1.22937983095e-05,0.000206780131806,0
87.8,0.00422390277413,4.22390277413,-3.17785215998e-05,0.000516718150712,0.00118578839088,-3.81342259199e-05,0.000813211451988,0.00155836532977,1.25430243166e-05,0.000207189173985,0
87.9,0.00422653658746,4.22653658746,-3.00677905188e-05,0.00051861654618,0.00118456111493,-3.60813486225e-05,0.000814006167893,0.00155511606196,1.27924129705e-05,0.000207593422673,0
88,0.0042291244187,4.2291244187,-2.83569678459e-05,0.00052050761822,0.00118332242432,-3.4028361415e-05,0.000814789788745,0.0015518550599,1.30419652643e-05,0.0002079928915,0
88.1,0.00423166669929,4.23166669929,-2.66460587927e-05,0.000522391393979,0.00118207245269,-3.19752705514e-05,0.000815562361519,0.00154858254386,1.32916821839e-05,0.000208387594396,0
88.2,0.00423416386229,4.23416386229,-2.49350685711e-05,0.000524267900916,0.00118081133398,-2.99220822854e-05,0.000816323933659,0.00154529873429,1.35415647087e-05,0.00020877754559,0
88.3,0.00423661634233,4.23661634233,-2.3224002393e-05,0.00052613716681,0.00117953920245,-2.78688028715e-05,0.000817074553087,0.00154200385182,1.37916138113e-05,0.000209162759613,0
88.4,0.00423902457562,4.23902457562,-2.15128654705e-05,0.000527999219751,0.00117825619272,-2.58154385647e-05,0.000817814268191,0.00153869811724,1.40418304569e-05,0.000209543251299,0
88.5,0.00424138899987,4.24138899987,-1.98016630161e-05,0.000529854088144,0.00117696243966,-2.37619956193e-05,0.000818543127835,0.00153538175148,1.4292215604e-05,0.000209919035783,0
88.6,0.0042437100543,4.2437100543,-1.80904002423e-05,0.000531701800708,0.00117565807847,-2.17084802908e-05,0.000819261181353,0.00153205497559,1.45427702033e-05,0.000210290128505,0
88.7,0.00424598817959,4.24598817959,-1.63790823622e-05,0.000533542386476,0.00117434324463,-1.96548988347e-05,0.000819968478548,0.00152871801072,1.47934951982e-05,0.000210656545206,0
88.8,0.00424822381784,4.24822381784,-1.46677145885e-05,0.000535375874792,0.0011730180739,-1.76012575062e-05,0.000820665069694,0.0015253710781,1.50443915244e-05,0.000211018301934,0
88.9,0.00425041741259,4.25041741259,-1.29563021343e-05,0.000537202295313,0.00117168270228,-1.55475625611e-05,0.00082135100553,0.00152201439902,1.52954601099e-05,0.000211375415037,0
89,0.00425256940873,4.25256940873,-1.1244850213e-05,0.000539021678007,0.00117033726605,-1.34938202556e-05,0.000822026337266,0.00151864819483,1.55467018747e-05,0.000211727901174,0
89.1,0.0042546802525,4.2546802525,-9.53336403792e-06,0.000540834053155,0.00116898190173,-1.14400368456e-05,0.000822691116579,0.00151527268688,1.57981177306e-05,0.000212075777304,0
89.2,0.00425675039142,4.25675039142,-7.82184882264e-06,0.000542639451346,0.00116761674607,-9.38621858715e-06,0.000823345395606,0.00151188809653,1.60497085814e-05,0.000212419060693,0
89.3,0.00425878027433,4.25878027433,-6.1103097807e-06,0.000544437903479,0.00116624193604,-7.33237173678e-06,0.000823989226955,0.00150849464513,1.63014753222e-05,0.000212757768914,0
89.4,0.00426077035128,4.26077035128,-4.39875212555e-06,0.000546229440759,0.00116485760884,-5.27850255067e-06,0.000824622663689,0.00150509255399,1.65534188398e-05,0.000213091919844,0
89.5,0.00426272107353,4.26272107353,-2.68718107105e-06,0.000548014094703,0.00116346390184,-3.22461728525e-06,0.000825245759339,0.00150168204433,1.68055400123e-05,0.000213421531665,0
89.6,0.00426463289354,4.26463289354,-9.75601830933e-07,0.000549791897131,0.00116206095262,-1.17072219713e-06,0.000825858567894,0.00149826333735,1.70578397087e-05,0.000213746622866,0
89.7,0.00426650626486,4.26650626486,7.35980380862e-07,0.000551562880171,0.00116064889894,8.83176457134e-07,0.000826461143799,0.00149483665408,1.73103187893e-05,0.000214067212241,0
89.8,0.00426834164218,4.26834164218,2.447560351e-06,0.000553327076252,0.00115922787872,2.93707242111e-06,0.000827053541957,0.00149140221548,1.7562978105e-05,0.00021438331889,0
89.9,0.00427013948123,4.27013948123,4.15913286528e-06,0.000555084518111,0.00115779803003,4.99095943834e-06,0.000827635817728,0.00148796024234,1.78158184975e-05,0.000214694962216,0
90,0.00427191866522,4.27191866522,5.8707003483e-06,0.000556838591079,0.00115636380165,7.04484041814e-06,0.000828213046201,0.00148451455711,1.80687496378e-05,0.000215004378772,0
